ID,Category
4395,[1 0 0 0]
4396,[1 0 0 0]
4397,[1 0 0 0]
4398,[1 0 0 0]
4399,[1 0 0 0]
4400,[0 0 0 1]
4401,[0 0 0 1]
4402,[0 0 0 0]
4403,[0 0 0 1]
4404,[0 0 0 1]
4405,[0 0 0 1]
4406,[0 0 0 1]
4407,[1 0 0 0]
4408,[0 0 0 1]
4409,[1 0 0 0]
4410,[1 0 0 0]
4411,[1 0 0 0]
4412,[1 0 0 1]
4413,[1 0 0 0]
4414,[0 0 0 1]
4415,[0 0 0 1]
4416,[0 0 0 1]
4417,[1 0 0 0]
4418,[0 0 0 1]
4419,[0 0 0 1]
4420,[1 0 0 0]
4421,[0 0 0 1]
4422,[0 0 0 1]
4423,[1 0 0 1]
4424,[0 0 0 1]
4425,[0 0 0 0]
4426,[0 0 0 1]
4427,[0 0 0 1]
4428,[0 0 0 1]
4429,[1 0 0 0]
4430,[1 0 0 0]
4431,[1 0 0 0]
4432,[0 0 0 1]
4433,[0 0 0 1]
4434,[0 0 0 1]
4435,[1 0 0 1]
4436,[1 0 0 0]
4437,[0 0 0 1]
4438,[0 0 0 1]
4439,[1 0 0 0]
4440,[1 0 0 0]
4441,[0 0 0 1]
4442,[1 0 0 0]
4443,[0 0 0 1]
4444,[0 0 0 1]
4445,[0 0 0 1]
4446,[1 0 0 0]
4447,[1 0 0 0]
4448,[1 0 0 0]
4449,[1 0 0 0]
4450,[1 0 0 0]
4451,[0 0 0 0]
4452,[1 0 0 0]
4453,[0 0 0 0]
4454,[0 0 0 1]
4455,[0 0 0 1]
4456,[0 0 0 1]
4457,[0 0 0 1]
4458,[1 0 0 0]
4459,[0 0 0 1]
4460,[0 0 0 1]
4461,[0 0 0 1]
4462,[0 0 0 1]
4463,[0 0 0 1]
4464,[0 0 0 1]
4465,[0 0 0 1]
4466,[0 0 0 1]
4467,[0 0 0 1]
4468,[0 0 0 1]
4469,[1 0 0 0]
4470,[0 0 0 1]
4471,[0 0 0 1]
4472,[0 0 0 1]
4473,[0 0 0 1]
4474,[0 0 0 1]
4475,[0 0 0 1]
4476,[0 0 0 1]
4477,[0 0 0 1]
4478,[0 0 0 1]
4479,[0 0 0 1]
4480,[1 0 0 0]
4481,[0 0 0 1]
4482,[0 0 0 1]
4483,[0 0 0 1]
4484,[0 0 0 1]
4485,[0 0 0 1]
4486,[1 0 0 0]
4487,[0 1 0 1]
4488,[0 1 0 0]
4489,[0 1 0 0]
4490,[1 0 0 0]
4491,[1 0 0 0]
4492,[1 1 0 0]
4493,[1 0 0 0]
4494,[1 0 0 0]
4495,[0 1 0 0]
4496,[0 0 0 0]
4497,[0 0 0 1]
4498,[1 1 0 0]
4499,[0 0 0 0]
4500,[0 1 0 0]
4501,[0 1 0 0]
4502,[1 0 0 0]
4503,[0 1 0 0]
4504,[0 1 0 0]
4505,[0 1 0 0]
4506,[1 0 0 0]
4507,[1 0 0 0]
4508,[1 0 0 0]
4509,[1 0 0 0]
4510,[0 1 0 0]
4511,[1 0 0 0]
4512,[1 0 0 0]
4513,[1 0 0 0]
4514,[1 0 0 0]
4515,[0 1 0 0]
4516,[0 0 0 0]
4517,[1 0 0 0]
4518,[0 1 0 0]
4519,[0 1 0 0]
4520,[0 0 0 1]
4521,[0 0 0 1]
4522,[0 0 0 1]
4523,[0 1 0 0]
4525,[0 1 0 0]
4526,[1 0 0 0]
4527,[0 0 0 1]
4528,[1 0 0 0]
4529,[1 0 0 0]
4530,[0 0 0 1]
4531,[0 0 0 1]
4532,[0 0 0 1]
4533,[1 1 0 0]
4534,[0 0 0 1]
4535,[0 1 0 0]
4536,[1 0 0 0]
4537,[0 0 0 1]
4538,[1 0 0 0]
4539,[0 0 0 1]
4540,[0 0 1 0]
4541,[0 0 0 0]
4542,[1 0 0 0]
4543,[1 0 0 0]
4544,[1 0 0 0]
4545,[1 0 0 0]
4546,[1 0 0 0]
4547,[1 0 0 0]
4548,[1 0 0 0]
4549,[1 0 0 0]
4550,[1 0 0 0]
4551,[0 0 0 1]
4552,[1 0 0 0]
4553,[0 0 0 1]
4554,[0 0 0 1]
4555,[0 0 0 1]
4556,[0 0 0 1]
4557,[0 0 0 1]
4558,[0 0 0 1]
4559,[1 0 0 1]
4560,[0 1 0 0]
4561,[0 0 1 0]
4562,[0 0 1 0]
4563,[1 0 0 0]
4564,[0 0 0 1]
4565,[0 0 0 1]
4566,[0 0 0 1]
4567,[0 0 0 1]
4568,[0 0 0 1]
4569,[0 0 0 1]
4570,[1 1 0 0]
4571,[1 0 0 0]
4572,[0 0 0 1]
4573,[0 0 0 1]
4574,[0 0 0 1]
4575,[0 0 1 0]
4576,[0 1 1 0]
4577,[0 0 1 0]
4578,[0 0 1 0]
4579,[0 0 1 0]
4580,[0 0 1 0]
4581,[1 1 0 0]
4582,[0 1 0 0]
4583,[1 0 0 0]
4584,[1 0 0 0]
4585,[1 0 0 0]
4586,[0 0 0 1]
4587,[0 0 0 1]
4588,[1 0 0 0]
4589,[1 0 0 0]
4590,[1 0 0 0]
4591,[1 0 0 0]
4592,[0 0 1 0]
4593,[1 0 0 0]
4594,[0 0 0 1]
4595,[1 0 0 0]
4596,[1 0 0 0]
4597,[1 0 0 0]
4598,[0 0 1 0]
4599,[0 0 0 1]
4600,[1 0 0 0]
4601,[1 0 0 0]
4602,[0 0 0 1]
4603,[0 0 0 0]
4604,[1 0 0 0]
4605,[1 0 0 0]
4606,[0 0 0 1]
4607,[1 0 0 1]
4608,[0 0 0 1]
4609,[0 0 0 1]
4610,[0 0 0 1]
4611,[0 0 0 1]
4612,[0 0 0 1]
4613,[0 0 0 1]
4614,[0 1 0 0]
4615,[0 0 0 1]
4616,[0 0 0 1]
4617,[0 0 0 1]
4618,[1 0 0 0]
4619,[1 0 0 0]
4620,[1 0 0 0]
4621,[0 0 0 1]
4622,[1 0 0 0]
4623,[0 0 0 1]
4624,[0 0 0 1]
4625,[0 1 0 0]
4626,[0 1 0 0]
4627,[1 0 0 0]
4628,[0 0 0 1]
4629,[0 0 0 1]
4630,[0 0 0 1]
4631,[0 0 0 1]
4632,[0 0 0 1]
4633,[0 0 0 1]
4634,[0 0 0 1]
4635,[0 0 0 1]
4636,[1 0 0 0]
4637,[1 0 0 0]
4638,[0 0 0 1]
4639,[0 0 0 1]
4640,[0 0 0 0]
4641,[0 0 0 0]
4642,[0 0 0 0]
4643,[0 0 1 0]
4644,[0 0 1 0]
4645,[0 0 1 0]
4646,[0 0 1 0]
4647,[0 0 1 0]
4648,[0 0 0 1]
4649,[0 0 1 0]
4650,[0 0 1 0]
4651,[0 0 0 0]
4652,[1 0 0 0]
4653,[1 0 0 0]
4654,[1 0 0 0]
4655,[0 1 0 0]
4656,[0 0 0 0]
4657,[1 1 0 0]
4658,[1 0 0 0]
4659,[0 0 0 1]
4660,[1 0 0 0]
4661,[1 0 0 0]
4662,[1 0 0 0]
4663,[1 0 0 0]
4664,[1 0 0 0]
4665,[0 0 1 0]
4666,[0 0 1 0]
4667,[0 0 1 0]
4668,[0 0 0 1]
4669,[0 0 1 0]
4670,[0 0 0 1]
4671,[1 0 0 0]
4672,[1 0 0 0]
4673,[1 0 0 0]
4674,[1 0 0 0]
4675,[0 0 0 0]
4676,[1 0 0 0]
4677,[1 0 0 0]
4678,[1 0 0 0]
4679,[1 0 0 0]
4680,[1 0 0 0]
4681,[0 0 0 1]
4682,[0 0 1 0]
4683,[1 0 0 0]
4684,[1 0 0 0]
4685,[1 0 0 0]
4686,[1 0 0 0]
4687,[1 0 0 0]
4688,[0 1 0 0]
4689,[1 0 0 0]
4690,[1 0 0 0]
4691,[0 0 0 1]
4692,[0 0 0 1]
4693,[1 0 0 0]
4694,[0 0 0 1]
4695,[0 0 0 1]
4696,[0 0 0 1]
4697,[0 0 0 1]
4698,[0 0 0 1]
4699,[1 0 0 0]
4700,[0 0 1 0]
4701,[0 0 0 1]
4702,[0 0 0 1]
4703,[0 0 0 1]
4704,[1 0 0 0]
4705,[0 0 0 0]
4706,[0 0 1 0]
4707,[0 0 1 0]
4708,[1 0 0 0]
4709,[1 0 0 0]
4710,[1 0 0 0]
4711,[1 1 0 0]
4712,[0 0 0 1]
4713,[0 0 0 1]
4714,[0 0 0 1]
4715,[1 0 0 0]
4716,[0 0 0 1]
4717,[0 0 0 1]
4718,[1 0 0 0]
4719,[1 0 0 0]
4720,[0 0 0 0]
4721,[1 0 0 0]
4722,[1 0 0 0]
4723,[1 0 0 0]
4724,[1 0 0 0]
4725,[0 0 0 1]
4726,[1 0 0 0]
4727,[0 0 0 1]
4728,[0 0 1 0]
4729,[0 0 1 0]
4730,[0 1 0 0]
4731,[0 0 1 0]
4732,[0 0 1 0]
4733,[0 0 1 0]
4734,[0 0 1 0]
4735,[0 0 1 0]
4736,[0 0 0 1]
4737,[1 0 0 0]
4738,[0 1 1 0]
4739,[0 1 1 0]
4740,[0 1 1 0]
4741,[0 0 1 0]
4742,[0 0 1 0]
4743,[0 0 1 0]
4744,[0 0 1 0]
4745,[0 1 1 0]
4746,[0 1 1 0]
4747,[1 1 0 0]
4748,[0 0 0 1]
4749,[0 1 0 0]
4750,[0 0 1 0]
4751,[0 0 0 1]
4752,[0 0 0 1]
4753,[0 0 0 1]
4754,[0 1 0 0]
4755,[0 0 0 1]
4756,[0 0 0 1]
4757,[0 0 0 1]
4758,[0 0 0 1]
4759,[0 0 0 1]
4760,[0 0 0 1]
4761,[0 0 0 1]
4762,[0 0 0 1]
4763,[0 0 0 1]
4764,[0 0 0 1]
4765,[0 0 0 1]
4766,[0 0 0 1]
4767,[0 0 0 1]
4768,[0 0 0 1]
4769,[1 0 0 0]
4770,[0 0 0 1]
4771,[0 0 0 0]
4772,[1 0 0 0]
4773,[0 0 0 1]
4774,[0 0 0 0]
4775,[1 0 0 0]
4776,[1 0 0 0]
4777,[1 0 0 0]
4778,[1 0 0 0]
4779,[1 0 0 0]
4780,[1 0 0 0]
4781,[0 0 0 1]
4782,[1 0 0 0]
4783,[1 0 0 0]
4784,[1 0 0 0]
4785,[0 1 1 0]
4786,[1 0 0 0]
4787,[1 0 0 0]
4788,[0 1 0 0]
4789,[0 0 1 0]
4790,[1 0 0 0]
4791,[1 0 0 0]
4792,[0 0 0 1]
4793,[1 0 0 0]
4794,[1 0 0 0]
4795,[1 0 0 0]
4796,[0 0 0 1]
4797,[0 0 0 1]
4798,[0 0 0 1]
4799,[0 0 0 1]
4800,[1 0 0 0]
4801,[0 0 0 0]
4802,[1 0 0 0]
4803,[0 0 0 1]
4804,[1 0 0 0]
4805,[1 0 0 0]
4806,[0 0 1 0]
4807,[0 0 0 0]
4808,[0 0 0 0]
4809,[0 1 1 0]
4810,[0 0 0 0]
4811,[1 0 0 0]
4812,[1 0 0 0]
4813,[0 1 0 0]
4814,[0 0 0 1]
4815,[0 1 0 0]
4816,[1 0 0 0]
4817,[0 0 1 0]
4818,[0 0 1 0]
4819,[0 0 0 0]
4820,[0 0 0 1]
4821,[1 0 0 0]
4822,[0 0 0 0]
4823,[0 0 0 1]
4824,[0 0 0 1]
4825,[0 0 0 1]
4826,[0 1 0 0]
4827,[0 0 0 1]
4828,[0 0 0 1]
4829,[1 0 0 0]
4830,[1 0 0 0]
4831,[1 0 0 0]
4832,[1 0 0 0]
4833,[1 0 0 0]
4834,[0 1 0 1]
4835,[1 0 0 0]
4836,[0 0 0 1]
4837,[1 0 0 0]
4838,[1 0 0 0]
4839,[0 0 0 0]
4840,[0 0 0 1]
4841,[0 0 0 1]
4842,[0 0 0 1]
4843,[0 0 0 1]
4844,[0 0 0 1]
4845,[0 0 0 1]
4846,[1 0 1 0]
4847,[0 0 0 1]
4848,[0 0 0 1]
4849,[1 0 0 0]
4850,[0 1 0 0]
4851,[0 0 0 1]
4852,[0 0 0 1]
4853,[0 0 0 1]
4854,[1 0 0 0]
4855,[0 0 0 1]
4856,[1 0 0 0]
4857,[0 0 0 1]
4858,[0 0 0 0]
4859,[0 0 0 1]
4860,[0 0 0 0]
4861,[1 0 0 0]
4862,[0 0 0 1]
4863,[0 1 0 0]
4864,[0 0 0 1]
4865,[0 0 0 1]
4866,[0 0 0 1]
4867,[1 0 0 0]
4868,[1 0 0 0]
4869,[1 0 0 0]
4870,[0 0 0 1]
4871,[0 0 0 1]
4872,[0 0 0 1]
4873,[0 0 0 0]
4874,[0 0 0 0]
4875,[1 0 0 0]
4876,[1 0 0 0]
4877,[1 0 0 0]
4878,[1 0 0 0]
4879,[1 0 0 0]
4880,[0 0 0 0]
4881,[0 0 0 1]
4882,[1 0 0 0]
4883,[1 0 0 0]
4884,[0 0 0 1]
4885,[0 0 0 0]
4886,[0 1 0 0]
4887,[0 0 0 0]
4888,[0 1 0 0]
4889,[0 0 0 1]
4890,[0 1 0 0]
4891,[0 0 0 1]
4892,[0 0 0 1]
4893,[0 0 0 1]
4894,[0 0 0 0]
4895,[1 0 0 0]
4896,[1 0 0 0]
4897,[1 0 0 0]
4898,[1 0 0 0]
4899,[1 0 0 0]
4900,[0 0 0 1]
4901,[0 0 0 1]
4902,[0 0 0 1]
4903,[1 0 0 0]
4904,[0 0 0 1]
4905,[0 0 0 1]
4906,[0 0 0 1]
4907,[0 0 0 1]
4908,[0 0 0 1]
4909,[0 0 0 1]
4910,[0 0 0 1]
4911,[0 0 0 1]
4912,[0 0 0 1]
4913,[0 0 0 1]
4914,[1 0 0 0]
4915,[0 0 0 1]
4916,[0 0 0 1]
4917,[0 0 0 1]
4918,[0 0 0 1]
4919,[0 0 0 1]
4920,[0 0 0 1]
4921,[0 0 0 1]
4922,[0 0 0 1]
4923,[0 0 0 1]
4924,[0 0 0 1]
4925,[1 0 0 0]
4926,[0 0 0 1]
4927,[0 0 0 1]
4928,[0 0 0 1]
4929,[0 0 0 1]
4930,[0 0 0 1]
4931,[0 0 0 1]
4932,[0 0 0 1]
4933,[0 0 0 1]
4934,[0 0 0 1]
4935,[0 0 0 1]
4936,[1 0 0 0]
4937,[0 0 0 1]
4938,[0 0 0 1]
4939,[0 0 0 1]
4940,[0 0 0 1]
4941,[0 0 0 1]
4942,[0 0 0 1]
4943,[0 0 0 1]
4944,[0 0 0 1]
4945,[0 0 0 1]
4946,[0 0 0 1]
4947,[1 0 0 0]
4948,[0 0 0 1]
4949,[0 0 0 1]
4950,[0 0 0 1]
4951,[0 0 0 1]
4952,[0 0 0 1]
4953,[0 0 0 1]
4954,[0 0 0 1]
4955,[0 0 0 1]
4956,[0 0 0 1]
4957,[0 0 0 1]
4958,[0 0 0 1]
4959,[0 0 0 1]
4960,[0 0 0 1]
4961,[0 0 0 1]
4962,[0 0 0 1]
4963,[0 0 0 1]
4964,[0 0 0 1]
4965,[0 0 0 1]
4966,[0 0 0 1]
4967,[0 0 0 1]
4968,[0 0 0 1]
4969,[0 1 0 0]
4970,[0 0 0 1]
4971,[0 0 0 1]
4972,[0 1 0 0]
4973,[0 0 0 1]
4974,[0 0 0 1]
4975,[0 0 0 1]
4976,[0 0 0 1]
4977,[0 0 1 0]
4978,[0 0 0 1]
4979,[0 0 1 0]
4980,[1 0 0 0]
4981,[0 0 0 1]
4982,[0 1 0 0]
4983,[0 0 0 0]
4984,[0 0 0 1]
4985,[0 0 0 1]
4986,[0 0 0 1]
4987,[0 0 0 1]
4988,[0 0 0 1]
4989,[0 0 0 1]
4990,[0 0 0 1]
4991,[0 0 0 1]
4992,[0 0 0 1]
4993,[0 0 0 1]
4994,[0 0 0 1]
4995,[1 0 0 1]
4996,[1 0 0 0]
4997,[1 0 0 0]
4998,[1 1 0 0]
4999,[1 0 0 0]
5000,[1 0 0 0]
5001,[0 0 0 0]
5002,[1 0 0 0]
5003,[0 0 0 1]
5004,[0 0 0 0]
5005,[0 1 0 0]
5006,[0 1 0 0]
5007,[1 0 0 0]
5008,[1 1 0 0]
5009,[0 0 0 1]
5010,[0 0 0 1]
5011,[1 0 0 0]
5012,[0 0 0 0]
5013,[1 0 0 0]
5014,[0 1 0 0]
5015,[0 0 1 0]
5016,[1 0 0 0]
5017,[1 0 0 0]
5018,[1 0 0 0]
5019,[1 0 0 0]
5020,[1 0 0 0]
5021,[0 0 0 1]
5022,[0 0 0 1]
5023,[1 0 0 0]
5024,[0 0 0 1]
5025,[0 0 0 1]
5026,[0 0 0 1]
5027,[0 1 0 0]
5028,[0 0 0 1]
5029,[0 1 0 0]
5030,[0 1 0 0]
5031,[0 0 0 1]
5032,[0 0 0 0]
5033,[0 0 0 1]
5034,[0 0 0 1]
5035,[0 0 0 1]
5036,[0 0 0 1]
5037,[0 0 0 1]
5038,[0 0 0 1]
5039,[0 0 0 1]
5040,[0 1 0 1]
5041,[0 0 0 1]
5042,[0 0 0 0]
5043,[1 0 0 0]
5044,[0 1 0 0]
5045,[1 0 0 0]
5046,[0 1 0 0]
5047,[0 0 0 0]
5048,[0 0 0 1]
5049,[0 1 0 1]
5050,[0 0 0 1]
5051,[0 0 1 0]
5052,[0 0 0 1]
5053,[0 0 0 1]
5054,[0 1 0 0]
5055,[0 1 0 0]
5056,[1 0 0 0]
5057,[0 0 0 0]
5058,[0 0 0 1]
5059,[0 0 0 0]
5060,[0 0 0 1]
5061,[0 0 0 1]
5062,[0 0 0 1]
5063,[0 0 0 1]
5064,[1 0 0 0]
5065,[1 0 0 1]
5066,[0 0 1 1]
5067,[0 0 0 1]
5068,[0 0 0 1]
5069,[0 0 0 1]
5070,[0 0 0 1]
5071,[0 1 0 0]
5072,[0 0 0 1]
5073,[0 0 1 0]
5074,[0 0 0 1]
5075,[0 0 0 0]
5076,[0 0 0 0]
5077,[1 0 0 0]
5078,[1 1 0 0]
5079,[0 0 0 1]
5080,[1 1 0 0]
5081,[0 1 0 1]
5082,[0 0 0 1]
5083,[1 0 0 0]
5084,[1 0 0 0]
5085,[0 1 0 0]
5086,[1 0 0 0]
5087,[1 0 0 0]
5088,[0 0 0 0]
5089,[0 0 0 0]
5090,[0 0 0 1]
5091,[0 0 0 1]
5092,[0 0 0 1]
5093,[1 0 0 0]
5094,[1 0 0 0]
5095,[1 0 0 0]
5096,[1 0 0 0]
5097,[1 0 0 0]
5098,[1 0 0 0]
5099,[1 0 0 0]
5100,[1 0 0 0]
5101,[1 0 0 0]
5102,[1 0 1 0]
5103,[0 0 0 1]
5104,[1 1 0 0]
5105,[1 0 0 0]
5106,[1 0 0 0]
5107,[1 0 0 0]
5108,[0 0 0 1]
5109,[0 0 0 1]
5110,[0 0 0 1]
5111,[0 0 0 1]
5112,[0 0 0 1]
5113,[0 0 1 0]
5114,[0 0 0 1]
5115,[0 0 0 1]
5116,[0 0 0 1]
5117,[0 0 0 1]
5118,[0 0 0 1]
5119,[0 0 0 1]
5120,[0 0 0 1]
5121,[0 0 0 1]
5122,[0 0 0 1]
5123,[0 0 0 1]
5124,[0 0 0 1]
5125,[0 0 0 1]
5126,[0 0 0 1]
5127,[0 0 0 1]
5128,[0 0 0 1]
5129,[0 0 0 1]
5130,[0 0 0 1]
5131,[0 0 0 1]
5132,[0 0 0 1]
5133,[0 0 0 1]
5134,[0 0 0 1]
5135,[0 0 0 1]
5136,[0 0 0 1]
5137,[0 0 0 1]
5138,[0 0 0 1]
5139,[0 0 0 1]
5140,[0 0 0 1]
5141,[0 0 0 1]
5142,[0 0 0 1]
5143,[0 0 0 1]
5144,[0 0 0 1]
5145,[0 0 0 1]
5146,[0 0 0 1]
5147,[0 0 0 1]
5148,[0 0 0 1]
5149,[0 0 0 1]
5150,[0 0 0 1]
5151,[0 0 0 1]
5152,[0 0 0 1]
5153,[0 0 0 1]
5154,[0 0 0 1]
5155,[0 0 0 1]
5156,[0 0 0 1]
5157,[0 0 0 1]
5158,[0 0 0 1]
5159,[0 0 0 1]
5160,[0 0 0 1]
5161,[0 0 0 1]
5162,[0 0 0 1]
5163,[0 0 0 1]
5164,[0 0 0 1]
5165,[0 0 0 1]
5166,[0 0 0 1]
5167,[0 0 0 1]
5168,[0 0 0 1]
5169,[1 0 0 0]
5170,[0 0 0 1]
5171,[0 0 0 1]
5172,[0 0 0 1]
5173,[0 0 0 1]
5174,[0 0 0 1]
5175,[0 0 0 1]
5176,[0 0 0 1]
5177,[0 0 0 1]
5178,[0 0 0 1]
5179,[0 0 0 1]
5180,[0 0 0 1]
5181,[0 0 0 1]
5182,[0 0 0 1]
5183,[0 0 0 1]
5184,[0 0 0 1]
5185,[0 0 0 1]
5186,[0 0 0 1]
5187,[0 0 0 1]
5188,[0 0 0 1]
5189,[0 0 0 1]
5190,[0 0 0 1]
5191,[0 1 0 0]
5192,[0 0 0 1]
5193,[0 0 0 1]
5194,[0 0 0 1]
5195,[0 0 0 1]
5196,[0 0 0 1]
5197,[0 0 0 1]
5198,[0 0 0 1]
5199,[0 0 0 1]
5200,[0 0 0 1]
5201,[0 0 0 1]
5202,[0 0 0 1]
5203,[0 0 0 1]
5204,[0 0 0 1]
5205,[0 0 0 1]
5206,[0 0 0 0]
5207,[0 0 0 1]
5208,[0 0 0 1]
5209,[0 0 0 1]
5210,[0 0 0 1]
5211,[0 0 0 1]
5212,[0 0 0 1]
5213,[0 0 0 1]
5214,[0 0 0 1]
5215,[0 0 1 0]
5216,[0 0 0 1]
5217,[0 0 1 0]
5218,[0 0 0 1]
5219,[0 0 0 1]
5220,[0 0 1 0]
5221,[0 0 0 1]
5222,[1 0 0 0]
5223,[0 0 0 1]
5224,[0 0 0 1]
5225,[0 1 0 0]
5226,[0 0 0 1]
5227,[0 0 0 1]
5228,[0 0 0 1]
5229,[0 0 0 1]
5230,[0 0 1 1]
5231,[0 0 0 1]
5232,[0 0 0 1]
5233,[0 0 0 1]
5234,[1 0 0 0]
5235,[0 1 1 0]
5236,[0 0 0 1]
5237,[0 0 0 1]
5238,[0 1 1 0]
5239,[0 0 0 1]
5240,[1 0 0 0]
5241,[1 0 0 0]
5242,[1 0 0 0]
5243,[0 0 1 0]
5244,[0 0 0 0]
5245,[1 1 0 0]
5246,[0 0 1 0]
5247,[0 0 0 1]
5248,[0 0 0 1]
5249,[1 0 0 0]
5250,[0 0 1 0]
5251,[1 0 0 0]
5252,[0 0 0 1]
5253,[0 0 0 1]
5254,[1 0 0 0]
5255,[0 0 0 1]
5256,[0 0 0 0]
5257,[1 0 0 0]
5258,[1 0 0 1]
5259,[1 0 0 0]
5260,[1 0 0 0]
5261,[1 0 0 0]
5262,[0 0 0 0]
5263,[0 0 0 0]
5264,[1 0 0 0]
5265,[0 0 1 0]
5266,[1 0 0 0]
5267,[1 0 0 0]
5268,[1 0 0 0]
5269,[0 0 0 1]
5270,[0 0 0 1]
5271,[0 0 0 1]
5272,[0 0 0 1]
5273,[1 0 0 0]
5274,[1 0 0 0]
5275,[1 0 0 0]
5276,[1 0 0 0]
5277,[1 0 0 0]
5278,[0 0 0 0]
5279,[0 0 0 0]
5280,[0 0 0 1]
5281,[0 0 0 0]
5282,[0 0 0 1]
5283,[0 0 0 1]
5284,[0 0 0 1]
5285,[0 0 0 1]
5286,[0 0 0 1]
5287,[0 0 0 1]
5288,[0 0 0 1]
5289,[0 0 0 1]
5290,[0 0 0 1]
5291,[0 0 0 1]
5292,[0 0 0 1]
5293,[0 0 0 1]
5294,[0 0 0 1]
5295,[0 0 0 1]
5296,[0 0 0 1]
5297,[0 0 0 1]
5298,[0 0 0 1]
5299,[0 0 0 1]
5300,[0 0 0 1]
5301,[0 0 0 1]
5302,[0 1 0 0]
5303,[0 0 0 1]
5304,[0 0 0 1]
5305,[0 0 0 1]
5306,[0 0 0 1]
5307,[0 0 0 1]
5308,[0 0 0 1]
5309,[0 0 0 1]
5310,[0 0 0 1]
5311,[0 0 0 1]
5312,[0 0 0 1]
5313,[0 0 0 1]
5314,[0 0 0 1]
5315,[0 0 0 1]
5316,[0 0 0 1]
5317,[0 0 0 1]
5318,[0 0 0 1]
5319,[0 0 0 1]
5320,[0 0 0 1]
5321,[0 0 0 1]
5322,[0 0 0 1]
5323,[0 0 0 1]
5324,[0 0 0 1]
5325,[0 0 0 1]
5326,[0 0 0 1]
5327,[1 0 0 0]
5328,[0 0 1 0]
5329,[1 0 0 0]
5330,[0 0 0 1]
5331,[0 0 0 1]
5332,[0 0 0 1]
5333,[0 0 0 1]
5334,[1 0 0 0]
5335,[0 0 0 1]
5336,[0 0 0 1]
5337,[0 0 0 1]
5338,[1 0 0 1]
5339,[0 0 0 1]
5340,[1 0 0 0]
5341,[0 0 0 0]
5342,[0 0 1 0]
5343,[1 0 0 0]
5344,[1 0 0 0]
5345,[1 0 0 0]
5346,[0 1 0 0]
5347,[0 0 0 1]
5348,[1 0 0 0]
5349,[1 0 0 0]
5350,[0 1 0 0]
5351,[1 0 0 0]
5352,[1 0 0 0]
5353,[1 0 0 0]
5354,[1 0 0 0]
5355,[1 0 0 0]
5356,[1 0 0 0]
5357,[1 0 0 0]
5358,[0 0 0 1]
5359,[1 0 0 0]
5360,[1 0 0 0]
5361,[0 0 0 1]
5362,[0 0 0 1]
5363,[0 0 0 1]
5364,[0 0 0 1]
5365,[0 0 0 1]
5366,[0 0 0 1]
5367,[0 0 0 1]
5368,[0 0 0 1]
5369,[0 0 0 1]
5370,[0 0 0 1]
5371,[0 0 0 1]
5372,[0 0 0 1]
5373,[0 0 0 1]
5374,[0 0 0 1]
5375,[0 0 0 1]
5376,[0 0 0 1]
5377,[0 0 0 1]
5378,[0 0 0 1]
5379,[0 0 0 1]
5380,[0 0 0 1]
5381,[0 0 0 1]
5382,[0 0 0 1]
5383,[0 0 0 1]
5384,[0 0 0 1]
5385,[0 0 0 1]
5386,[1 0 0 0]
5387,[1 0 0 0]
5388,[0 1 0 0]
5389,[1 1 0 0]
5390,[1 0 0 0]
5391,[0 0 0 1]
5392,[0 0 0 1]
5393,[0 0 0 1]
5394,[1 0 0 0]
5395,[1 1 0 0]
5396,[0 1 0 0]
5397,[1 0 0 0]
5398,[0 1 0 0]
5399,[0 1 0 0]
5400,[0 0 0 0]
5401,[0 0 0 0]
5402,[0 0 0 1]
5403,[1 0 0 0]
5404,[0 1 0 0]
5405,[1 0 0 0]
5406,[1 0 0 0]
5407,[1 0 0 0]
5408,[0 0 0 1]
5409,[1 0 0 0]
5410,[1 0 0 0]
5411,[0 1 0 0]
5412,[1 1 0 0]
5413,[0 0 0 1]
5414,[0 1 0 0]
5415,[1 0 0 0]
5416,[1 0 0 0]
5417,[0 0 0 1]
5418,[0 0 0 0]
5419,[1 0 0 0]
5420,[1 0 0 0]
5421,[0 1 0 0]
5422,[0 0 0 1]
5423,[0 1 0 0]
5424,[1 0 0 0]
5425,[1 0 0 0]
5426,[1 0 0 0]
5427,[1 0 0 0]
5428,[0 0 1 0]
5429,[0 0 0 1]
5430,[1 0 0 0]
5431,[0 0 0 1]
5432,[1 0 0 0]
5433,[0 0 0 1]
5434,[0 0 0 1]
5435,[0 0 0 1]
5436,[0 0 0 1]
5437,[1 0 0 0]
5438,[0 0 1 0]
5439,[0 1 0 0]
5440,[0 0 1 0]
5441,[0 0 0 1]
5442,[0 1 0 0]
5443,[0 1 1 0]
5444,[0 0 1 0]
5445,[0 0 0 1]
5446,[1 0 0 0]
5447,[1 0 0 0]
5448,[1 0 0 0]
5449,[1 1 0 0]
5450,[1 0 0 0]
5451,[1 0 0 0]
5452,[1 0 0 0]
5453,[1 0 0 0]
5454,[1 0 0 0]
5455,[1 0 0 0]
5456,[1 0 0 0]
5457,[1 0 0 0]
5458,[1 0 0 0]
5459,[0 0 0 0]
5460,[1 0 0 0]
5461,[0 0 1 0]
5462,[0 0 1 0]
5463,[0 0 0 1]
5464,[0 0 0 1]
5465,[0 0 0 1]
5466,[0 1 0 0]
5467,[0 0 0 1]
5468,[0 0 0 0]
5469,[0 1 0 0]
5470,[0 1 0 0]
5471,[0 1 0 0]
